id,DataID,ClassName,datatype,uniqueid,name,latitude,longitude
14340,11553,School,SCH,SCH11553,GHS CHAK 388 GB SAMUNDRI FSD,31.11616054,73.00444994
14341,11554,School,SCH,SCH11554,GHS CHAK 390 GB SAMUNDRI FSD,31.10164925,72.96429554
14342,11555,School,SCH,SCH11555,GHS CHAK 440 GB SAMUNDRI FSD,31.06202513,73.04058125
14343,11556,School,SCH,SCH11556,GHS CHAK 442 GB SAMUNDRI FSD,31.05282766,73.00133587
14344,11557,School,SCH,SCH11557,GHS CHAK 447 GB SAMUNDRI FSD,30.98738372,72.96198606
14345,11558,School,SCH,SCH11558,GHS CHAK 45 GB SAMUNDRI FSD,31.10902141,72.81213054
14346,11559,School,SCH,SCH11559,GHS CHAK 463 GB SAMUNDRI FSD,31.07830476,73.01104122
14347,11560,School,SCH,SCH11560,GHS CHAK 469 GB SAMUNDRI,31.03145901,72.9234418
14348,11561,School,SCH,SCH11561,GHS CHAK 47 GB SAMUNDRI FSD,31.1188978,72.77330339
14349,11562,School,SCH,SCH11562,GHS CHAK 476 GB SAMUNDRI FSD,30.97989276,72.87227527
14350,11563,School,SCH,SCH11563,GHS CHAK 479 GB SAMUNDRI,30.98142246,72.92500173
14351,11564,School,SCH,SCH11564,GHS CHAK 485 GB SAMUNDRI FSD,30.94617963,72.90280581
14352,11565,School,SCH,SCH11565,GHS CHAK 527 GB SAMUNDRI FSD,31.16208759,72.97792117
14353,11566,School,SCH,SCH11566,GHS CHAK NO. 530/GB FSD,31.15585379,72.86501545
14354,11567,School,SCH,SCH11567,GHS CHASHTIA SARJIA CHAK 174 GB SAMUNDRI FSD,31.11422231,73.1174207
14355,11568,School,SCH,SCH11568,GHS CM CHAK 462 GB SAMUNDRI FSD,31.09821953,73.03406022
14356,11569,School,SCH,SCH11569,GHS JAVAID CHAK 483 GB,30.91841398,72.85975974
14357,11570,School,SCH,SCH11570,GHS MODEL CHAK 198 GB FSD,30.91102337,72.73724411
14358,11571,School,SCH,SCH11571,GHS NO. 1 SAMUNDRI FSD,31.06174529,72.95419693
14359,11572,School,SCH,SCH11572,GHS NO. 2 SAMUNDRI FSD,31.06411099,72.95799494
14360,11573,School,SCH,SCH11573,GHS PUBLIC CHAK 218 GB SAMUNDRI FSD,31.03178501,72.86491156
14361,11574,School,SCH,SCH11574,GHS SHAHBAZ BHATTI CHAK 51 GB KHUSHPUR SAMUNDRI,31.1179491,72.8882185
14362,11575,School,SCH,SCH11575,GHS ZAMINDARA ISLAMIA CHAK 177 GB SAMUNDRI,31.09602927,73.08529746
14363,11576,School,SCH,SCH11576,GGES 421 GB,31.03556465,73.16462833
14364,11577,School,SCH,SCH11577,GGES 423/GB,31.06125242,73.14126654
14365,11578,School,SCH,SCH11578,GGES 603 GB,31.00481852,73.18726037
14366,11579,School,SCH,SCH11579,GGES ALAM SHAH SARIAN,30.93524592,73.07315888
14367,11580,School,SCH,SCH11580,GGES CHAK 611 GB TANDLIANWALA,30.90201749,73.12172
14368,11581,School,SCH,SCH11581,GGES THATHA BAIG,30.98025432,73.21311817
14369,11582,School,SCH,SCH11582,GGPS 422/1-GB,31.05407953,73.17959905
14370,11583,School,SCH,SCH11583,GGPS 607 GB,30.97283885,73.18744579
14371,11584,School,SCH,SCH11584,GGPS 612/GB,30.8867088,73.08564224
14372,11585,School,SCH,SCH11585,GGPS 614/GB,30.88375252,73.0422302
14373,11586,School,SCH,SCH11586,GGPS 615/GB,30.89678943,73.03854167
14374,11587,School,SCH,SCH11587,GGPS 616/GB,30.86697766,73.08911191
14375,11588,School,SCH,SCH11588,GGPS 617/GB,30.8741022,73.0493306
14376,11589,School,SCH,SCH11589,GGPS ABADI JAN MUHAMMAD,30.97464312,73.21616486
14377,11590,School,SCH,SCH11590,GGPS ALAM SHAH,30.87412311,73.1294832
14378,11591,School,SCH,SCH11591,GGPS CHAK 610 GB TANDLIANWALA,30.8814008,73.12046313
14379,11592,School,SCH,SCH11592,GGPS CHAK ARAZAI DHAN SINGH TANDLIAN WALA,30.93457071,73.19354007
14380,11593,School,SCH,SCH11593,GGPS CHAK NO. 422/2-GB,31.05522279,73.17199115
14381,11594,School,SCH,SCH11594,GES CHAK NO.601/GB,31.01655006,73.2132715
14382,11595,School,SCH,SCH11595,GES CHAK NO.607/GB,30.97657322,73.20715106
14383,11596,School,SCH,SCH11596,GPS AHATA KHAI TANDLIANWALA,30.91875203,73.13658
14384,11597,School,SCH,SCH11597,GPS CHAH LANGAR KAY,30.94494045,73.19650769
14385,11598,School,SCH,SCH11598,GPS CHAK 406 GB SOUTH TANDLIANWALA,30.97457294,73.11940275
14386,11599,School,SCH,SCH11599,GPS CHAK CHAN MERAN,30.96087007,73.18375306
14387,11600,School,SCH,SCH11600,GPS CHAK NO 421 GB I,31.03714879,73.16022458
14388,11601,School,SCH,SCH11601,GPS CHAK NO 421 GB II,31.04960244,73.15644874
14389,11602,School,SCH,SCH11602,GPS CHAK NO 608 GB,30.95872077,73.21020044
14390,11603,School,SCH,SCH11603,GPS CHAK NO 609 GB,30.9488672,73.18907797
14391,11604,School,SCH,SCH11604,GPS DHUPSARI,30.97208668,73.22776326
14392,11605,School,SCH,SCH11605,GPS THATHA BAIG,30.98022882,73.21040707
14393,11606,School,SCH,SCH11606,GPS THATHA DHOLI KAY TANDLIANWALA,30.93295097,73.21411371
14394,11607,School,SCH,SCH11607,GPS THATHA KHOKHER,30.95066428,73.21629703
14395,11608,School,SCH,SCH11608,GGES 427 GB,31.05740433,73.18125697
14396,11609,School,SCH,SCH11609,GGES 428 GB,31.0807303,73.18973367
14397,11610,School,SCH,SCH11610,GGES 430 GB,31.12258938,73.17040318
14398,11611,School,SCH,SCH11611,GGES 592 GB,31.07875428,73.24108064
14399,11612,School,SCH,SCH11612,GGES 597 GB,31.04966462,73.2643193
14400,11613,School,SCH,SCH11613,GGES 604 GB,30.99397113,73.1881028
14401,11614,School,SCH,SCH11614,GGPS 593 GB,31.07753885,73.21246206
14402,11615,School,SCH,SCH11615,GGPS 594 GB,31.06855573,73.21727245
14403,11616,School,SCH,SCH11616,GGPS 595 GB,31.06335094,73.27562819
14404,11617,School,SCH,SCH11617,GGPS 596 GB,31.06621453,73.25660535
14405,11618,School,SCH,SCH11618,GGPS 598 GB,31.04177616,73.24117397
14406,11619,School,SCH,SCH11619,GGPS 600 GB,31.03562884,73.21333916
14407,11620,School,SCH,SCH11620,GGPS 601 GB,31.01669223,73.21366789
14408,11621,School,SCH,SCH11621,GGPS MOUZA SIAL,31.09155169,73.34719519
14409,11622,School,SCH,SCH11622,GGPS SAI KEY,31.03254139,73.29978347
14410,11623,School,SCH,SCH11623,GGPS THATHA PHULARWAN,31.01963996,73.23371401
14411,11624,School,SCH,SCH11624,GES 598/GB,31.03639576,73.24362593
14412,11625,School,SCH,SCH11625,GES CHAK NO 593 GB,31.07873877,73.20851427
14413,11626,School,SCH,SCH11626,GES THATTA PHULARWAN,31.01965606,73.23348463
14414,11627,School,SCH,SCH11627,GPS 428 GB,31.07982828,73.18932066
14415,11628,School,SCH,SCH11628,GPS 600 GB,31.03611646,73.21195518
14416,11629,School,SCH,SCH11629,GPS 602 GB,31.02690805,73.17727571
14417,11630,School,SCH,SCH11630,GPS 606 GB,30.99101458,73.20843435
14418,11631,School,SCH,SCH11631,GPS CHAK NO 422 GB,31.05637861,73.17719307
14419,11632,School,SCH,SCH11632,GPS CHAK NO 427 GB,31.06163875,73.18595284
14420,11633,School,SCH,SCH11633,GPS CHAK NO 592 GB,31.07804252,73.23961464
14421,11634,School,SCH,SCH11634,GPS CHAK NO 596 GB,31.06115132,73.25579221
14422,11635,School,SCH,SCH11635,GPS CHAK NO 599 GB,31.05241354,73.23716281
14423,11636,School,SCH,SCH11636,GPS CHAK NO 605 GB,31.01234655,73.2235251
14424,11637,School,SCH,SCH11637,GPS MOZA KUR,31.0086531,73.2337405
14425,11638,School,SCH,SCH11638,GPS 53/1 TUKRA,30.78977702,72.89184474
14426,11639,School,SCH,SCH11639,GPS ABUVEHNI WAL,30.74022824,72.86158775
14427,11640,School,SCH,SCH11640,GPS CHAH LODHRAN,30.8580978,72.94507333
14428,11641,School,SCH,SCH11641,GPS CHAK 556 GB MAMUANKANJAN,30.80589583,72.84199158
14429,11642,School,SCH,SCH11642,GPS CHAK 557 GB MAMUNKANJAN,30.78520417,72.84252584
14430,11643,School,SCH,SCH11643,GPS CHAK 558/2 GB MAMUKANJAN,30.76564966,72.85084096
14431,11644,School,SCH,SCH11644,GPS DARBAR PIR SALAH UD DIN,30.75717373,72.86964075
14432,11645,School,SCH,SCH11645,GPS HEKEEM KAY KATHIAY,30.73478401,72.88099408
14433,11646,School,SCH,SCH11646,GPS MOZA WULIY WALI,30.72801562,72.81635205
14434,11647,School,SCH,SCH11647,GPS SHADI KAY DILLO,30.75638652,72.89091289
14435,11648,School,SCH,SCH11648,GES 407/GB,30.97947611,73.14939942
14436,11649,School,SCH,SCH11649,GES CHAK NO.450/GB,30.97083986,73.01345766
14437,11650,School,SCH,SCH11650,GPS CHAK 395 GB TANDLIANWALA,30.98709778,73.03752139
14438,11651,School,SCH,SCH11651,GPS CHAK 396 GB TANDLIANWALA,30.96507685,73.02595622
14439,11652,School,SCH,SCH11652,GPS CHAK 397 GB TANDLIANWALA,30.93570995,73.0178128
14440,11653,School,SCH,SCH11653,GPS CHAK 398 GB EAST TANDLIANWALA,30.92361713,73.03452073
14441,11654,School,SCH,SCH11654,GPS CHAK 399 GB I TANDLIANWALA,30.94725297,73.03805062
14442,11655,School,SCH,SCH11655,GPS CHAK 401 GB TANDLIANWALA,30.97789906,73.06706663
14443,11656,School,SCH,SCH11656,GPS CHAK 403 GB TANDLIANWALA,30.96174341,73.09411219
14444,11657,School,SCH,SCH11657,GPS CHAK KOT JAY RAM TANDLIANWALA,30.90312279,73.05691675
14445,11658,School,SCH,SCH11658,GPS DHUD BHOUR TANDLIANWALA,30.93671997,73.10632348
14446,11659,School,SCH,SCH11659,GPS KOT NIAZ TANDLIANWALA,30.90506136,73.08351159
14447,11660,School,SCH,SCH11660,GPS SARIAN WALA TANDLIANWALA,30.92786871,73.06187409
14448,11661,School,SCH,SCH11661,GES CHAK 616/GB,30.86668968,73.09033513
14449,11662,School,SCH,SCH11662,GES CHAK NO.610/GB,30.88132948,73.12101822
14450,11663,School,SCH,SCH11663,GES CHAK NO.612/GB,30.89069009,73.08273375
14451,11664,School,SCH,SCH11664,GPS BASTI JAMMO DULU,30.78033318,72.9292991
14452,11665,School,SCH,SCH11665,GPS BIRARY TANDLIANWALA,30.89783013,73.00073862
14453,11666,School,SCH,SCH11666,GPS CHAK 613 GB TANDLIANWALA,30.88425055,73.06845218
14454,11667,School,SCH,SCH11667,GPS CHAK 614 GB TANDLIANWALA,30.88191707,73.05095054
14455,11668,School,SCH,SCH11668,GPS CHAK 618 GB KHAN GARH TANDLIANWALA,30.85850478,73.07389851
14456,11669,School,SCH,SCH11669,GPS CHAK 620 GB TANDLIANWALA,30.84250968,72.99576619
14457,11670,School,SCH,SCH11670,GPS GUL BHORE TANDLIANWALA,30.87509036,73.01303387
14458,11671,School,SCH,SCH11671,GPS MEHAR SHAHNA,30.85321443,73.08843321
14459,11672,School,SCH,SCH11672,GPS PEERAL SAIN,30.85991261,73.00240236
14460,11673,School,SCH,SCH11673,GPS THATHA BAKHA TANDLIANWALA,30.84730268,73.00416648
14461,11674,School,SCH,SCH11674,GPS THATHA DOKA TANDLIANWALA,30.83628828,73.05478468
14462,11675,School,SCH,SCH11675,GPS WAN RAMZAN TANDLIANWALA,30.8736471,73.02559023
14463,11676,School,SCH,SCH11676,GPS 53/4 TUKRA,30.77316008,72.91433916
14464,11677,School,SCH,SCH11677,GPS 548 GB I,30.81435544,72.89022396
14465,11678,School,SCH,SCH11678,GPS 548 GB II,30.80825217,72.90004206
14466,11679,School,SCH,SCH11679,GPS 549 GB,30.8493645,72.90085189
14467,11680,School,SCH,SCH11680,GPS 553 GB,30.84097779,72.85706963
14468,11681,School,SCH,SCH11681,GPS 555 GB,30.81225207,72.8593472
14469,11682,School,SCH,SCH11682,GPS CHAH PIPAL WALA,30.78243384,72.87342047
14470,11683,School,SCH,SCH11683,GPS CHAK 546 GB MAMUNKANJAN TANDLIANWALA,30.87186895,72.88601071
14471,11684,School,SCH,SCH11684,GPS CHAK 551 GB MAMUNKANJAN TANDLIANWALA,30.85510766,72.85407847
14472,11685,School,SCH,SCH11685,GPS CHAK 554 GB TANDLIANWALA,30.8212752,72.83628349
14473,11686,School,SCH,SCH11686,GPS THATHA BHARWANA,30.81915557,72.93521762
14474,11687,School,SCH,SCH11687,GPS THATHA TARHANA,30.79261297,72.92090887
14475,11688,School,SCH,SCH11688,GPS CHAK NO 595 GB,31.06324059,73.27932159
14476,11689,School,SCH,SCH11689,GPS CHAK NO 597GB,31.05043643,73.26650796
14477,11690,School,SCH,SCH11690,GPS DADUKAY,31.02523548,73.30362263
14478,11691,School,SCH,SCH11691,GPS DHODHARA,31.13736257,73.40533758
14479,11692,School,SCH,SCH11692,GPS JUNGLE SARKAR,31.05751078,73.32910104
14480,11693,School,SCH,SCH11693,GPS KHAIR WALA,31.06036357,73.33686181
14481,11694,School,SCH,SCH11694,GPS KOT ALLAH DAD,31.06009618,73.29683341
14482,11695,School,SCH,SCH11695,GPS SARWAR KAY,31.05454221,73.31589256
14483,11696,School,SCH,SCH11696,GPS THATHA ISMAIL,31.02036324,73.27678934
14484,11697,School,SCH,SCH11697,GPS THATHA KHOKHRAN,31.06233537,73.34658265
14485,11698,School,SCH,SCH11698,GPS THATHA SAIKAY,31.03694103,73.29365905
14486,11699,School,SCH,SCH11699,GGCMS 453/GB,30.96010566,72.94932604
14487,11700,School,SCH,SCH11700,GGES 542 GB,30.91609503,72.91722946
14488,11701,School,SCH,SCH11701,GGES 544/GB I,30.89424699,72.90873697
14489,11702,School,SCH,SCH11702,GGES 545/GB,30.8730278,72.91672274
14490,11703,School,SCH,SCH11703,GGES 621/GB,30.84692975,73.04624915
14491,11704,School,SCH,SCH11704,GGPS 398/GB,30.92009047,72.93959086
14492,11705,School,SCH,SCH11705,GGPS 452/GB,30.94219984,73.00291432
14493,11706,School,SCH,SCH11706,GGPS 454/GB,30.93501989,72.92458519
14494,11707,School,SCH,SCH11707,GGPS 456/GB,30.89929998,72.98814833
14495,11708,School,SCH,SCH11708,GGPS 457/GB,30.88211463,72.96344139
14496,11709,School,SCH,SCH11709,GGPS 540/GB,30.94436533,72.94857757
14497,11710,School,SCH,SCH11710,GGPS 541/GB,30.90959617,72.95794102
14498,11711,School,SCH,SCH11711,GGPS 544 GB-II,30.9139342,72.9047957
14499,11712,School,SCH,SCH11712,GGPS 619/GB,30.85192588,73.03240283
14500,11713,School,SCH,SCH11713,GGPS NO.2 GARH,30.86171257,73.03019177
14501,11714,School,SCH,SCH11714,GGPS THATHA GUL BHORE,30.8739692,73.01456273
14502,11715,School,SCH,SCH11715,GES 540 GB,30.94123416,72.9472471
14503,11716,School,SCH,SCH11716,GES 545 GB I,30.87322995,72.9168569
14504,11717,School,SCH,SCH11717,GES 547/GB,30.8363539,72.91157126
14505,11718,School,SCH,SCH11718,GES CHAK 543 GB TANDLIANWALA,30.89950383,72.93051839
14506,11719,School,SCH,SCH11719,GES CHAK NO 451 GB I TANDLIANWALA,30.97339332,72.98919976
14507,11720,School,SCH,SCH11720,GES CHAK NO.541/GB,30.90949765,72.95824689
14508,11721,School,SCH,SCH11721,GPS 453 GB,30.95964188,72.9477469
14509,11722,School,SCH,SCH11722,GPS 454 GB,30.93384286,72.92942454
14510,11723,School,SCH,SCH11723,GPS 456 GB I,30.90119465,72.98785088
14511,11724,School,SCH,SCH11724,GPS 458 GB I,30.87041557,72.93626236
14512,11725,School,SCH,SCH11725,GPS 458 GB II,30.84863808,72.9157619
14513,11726,School,SCH,SCH11726,GPS 541 GB I,30.92744067,72.95717798
14514,11727,School,SCH,SCH11727,GPS 541 GB II,30.89548051,72.95366049
14515,11728,School,SCH,SCH11728,GPS 542 GB,30.91596553,72.9165691
14516,11729,School,SCH,SCH11729,GPS 544 GB I,30.89482013,72.91124982
14517,11730,School,SCH,SCH11730,GPS 545 GB II,30.8614038,72.90108614
14518,11731,School,SCH,SCH11731,GGCMES CHAK 491 GB MAMUNKANJAN,30.87067021,72.81640766
14519,11732,School,SCH,SCH11732,GGCMS CHAK 505 GB MAMUNKANJAN,30.79094946,72.77721941
14520,11733,School,SCH,SCH11733,GGCMS CHAK 508 GB MAMUNKANJAN,30.83971739,72.74578929
14521,11734,School,SCH,SCH11734,GGES 490 GB,30.88467899,72.82762456
14522,11735,School,SCH,SCH11735,GGES 494 GB,30.85204728,72.80642275
14523,11736,School,SCH,SCH11736,GGES CHAK 489 GB MAMUNKANJAN,30.90605915,72.81446993
14524,11737,School,SCH,SCH11737,GGES CHAK 496 GB MAMUNKANJNA,30.87237427,72.83907995
14525,11738,School,SCH,SCH11738,GGES CHAK 497/GB NAI ABADI MAMUN KANJAN,30.82773648,72.81018818
14526,11739,School,SCH,SCH11739,GGES CHAK 500 GB MAMUNKANJAN,30.78338234,72.82153732
14527,11740,School,SCH,SCH11740,GGES CHAK 511 GB MAMUNKANJAN,30.8197993,72.75667906
14528,11741,School,SCH,SCH11741,GGES CHAK 546 GB MAMUNKANJAN,30.87329865,72.87964225
14529,11742,School,SCH,SCH11742,GGES CHAK 551 GB MAMUNKANJAN,30.85493595,72.85512802
14530,11743,School,SCH,SCH11743,GGES CHAK NO. 507 GB,30.87169779,72.7763741
14531,11744,School,SCH,SCH11744,GGES TARIQ COLONY,30.82828514,72.79725069
14532,11745,School,SCH,SCH11745,GGPS CHAK 498 GB MAMUNKANJAN,30.8105144,72.79356732
14533,11746,School,SCH,SCH11746,GGPS CHAK 499 GB MAMUNKANJAN,30.79759858,72.80282942
14534,11747,School,SCH,SCH11747,GGPS CHAK 501 GB MAMUNKANJAN,30.76356576,72.81355739
14535,11748,School,SCH,SCH11748,GGPS CHAK 505 GB MAMUNKANJAN,30.79797837,72.78427499
14536,11749,School,SCH,SCH11749,GGPS CHAK 509 GB MAMUN KANJAN,30.83574633,72.78647575
14537,11750,School,SCH,SCH11750,GGPS CHAK 552 GB MAMUNKANJAN,30.83564202,72.82885199
14538,11751,School,SCH,SCH11751,GGPS CHAK RAFIQ ABAD MAMUN KANJAN,30.82145154,72.8057152
14539,11752,School,SCH,SCH11752,GGPS NO. 2 MAMUNKANJAN,30.83567394,72.8023436
14540,11753,School,SCH,SCH11753,GGPS RIAZ ABAD MAMUNKANJAN,30.82799937,72.78950109
14541,11754,School,SCH,SCH11754,GES 493/GB,30.8837433,72.78720685
14542,11755,School,SCH,SCH11755,GES CHAK NO.497/GB,30.8285557,72.80575388
14543,11756,School,SCH,SCH11756,GPS CHAK 490 GB MAMUNKANJAN,30.88477623,72.82796901
14544,11757,School,SCH,SCH11757,GPS CHAK 492 GB MAMUNKANJAN,30.88451028,72.80380547
14545,11758,School,SCH,SCH11758,GPS CHAK 493 GB MAMUNKANJAN,30.87539613,72.77796507
14546,11759,School,SCH,SCH11759,GPS CHAK 496 GB TANDLIANWAA,30.87146331,72.83727524
14547,11760,School,SCH,SCH11760,GPS CHAK 498 GB MAMUNKANJAN,30.81460643,72.79323804
14548,11761,School,SCH,SCH11761,GPS CHAK 502 GB MAMUNKANJAN,30.75082309,72.80442448
14549,11762,School,SCH,SCH11762,GPS CHAK 509 GB II MAMUNKANJAN,30.83823294,72.77952859
14550,11763,School,SCH,SCH11763,GPS CHAK 510 GB I MAMUNKANJAN,30.81359015,72.7723731
14551,11764,School,SCH,SCH11764,GPS CHAK 510 GB II MAMUNKANJAN,30.8250032,72.77171985
14552,11765,School,SCH,SCH11765,GPS CHAK 511 GB I MAMUNKANJAN,30.81942707,72.75686925
14553,11766,School,SCH,SCH11766,GPS CHAK 511 GB II MAMUNKANJAN,30.81380303,72.73879665
14554,11767,School,SCH,SCH11767,GGCMS THATHA ALIKA,30.7349345,72.82097653
14555,11768,School,SCH,SCH11768,GGES 53/1 TUKRA,30.78988922,72.89201954
14556,11769,School,SCH,SCH11769,GGES 548/GB I,30.81624182,72.88930934
14557,11770,School,SCH,SCH11770,GGES CHAK 556 GB MAMUNKANJAN,30.80471838,72.842042
14558,11771,School,SCH,SCH11771,GGES KLLIANWALA,30.82912034,72.92648768
14559,11772,School,SCH,SCH11772,GGPS 53/2 TUKRA,30.77317921,72.89528736
14560,11773,School,SCH,SCH11773,GGPS 547/GB,30.83866155,72.90990173
14561,11774,School,SCH,SCH11774,GGPS 555 GB II,30.79538109,72.87069746
14562,11775,School,SCH,SCH11775,GGPS AHMED DA KHUH,30.81720391,72.92706145
14563,11776,School,SCH,SCH11776,GGPS ALAM SHAH TAJJA,30.73913111,72.86371954
14564,11777,School,SCH,SCH11777,GGPS BULLAY SHAH,30.7341623,72.81617131
14565,11778,School,SCH,SCH11778,GGPS CHAH WALI DAD,30.81307721,72.96743737
14566,11779,School,SCH,SCH11779,GGPS CHAH WAN WALA,30.85237171,72.95234919
14567,11780,School,SCH,SCH11780,GGPS CHAK NO.53/3 TUKRA,30.75584304,72.87336925
14568,11781,School,SCH,SCH11781,GGPS THATHA PERAY KA,30.80155603,72.92787955
14569,11782,School,SCH,SCH11782,GGPS THATHA TARHANA,30.79243623,72.92177345
14570,11783,School,SCH,SCH11783,GES CHAK NO.501/GB,30.76233029,72.82081068
14571,11784,School,SCH,SCH11784,GES CHAK NO.514/GB,30.77902476,72.74235114
14572,11785,School,SCH,SCH11785,GPS CHAK 499 GB TANDLIANWALA,30.79501223,72.80500958
14573,11786,School,SCH,SCH11786,GPS CHAK 500 GB I MAMUNKANJAN,30.7858424,72.82106957
14574,11787,School,SCH,SCH11787,GPS CHAK 500 GB II MAMUNKANJAN,30.77433358,72.79527071
14575,11788,School,SCH,SCH11788,GPS CHAK 503 GB MAMUNKANJAN,30.75574279,72.77854979
14576,11789,School,SCH,SCH11789,GPS CHAK 504 GB MAMUNKANJAN,30.77512097,72.76938369
14577,11790,School,SCH,SCH11790,GPS CHAK 505 GB MAMUNKANJAN,30.79621707,72.78172038
14578,11791,School,SCH,SCH11791,GPS CHAK 506 GB I MAMUNKANJAN,30.76932171,72.74908215
14579,11792,School,SCH,SCH11792,GPS CHAK 506 GB II MAMUNKANJAN,30.74187577,72.73730278
14580,11793,School,SCH,SCH11793,GPS CHAK 516 GB I MAMUNKANJAN,30.76474965,72.72307634
14581,11794,School,SCH,SCH11794,GPS CHAK 516 GB II MAMUNKANJAN,30.75153731,72.72365851
14582,11795,School,SCH,SCH11795,GGHS 400/GB,30.96678436,73.05519819
14583,11796,School,SCH,SCH11796,GGHS 401 GB,30.97641349,73.06458592
14584,11797,School,SCH,SCH11797,GGHS 409 GB TANDLIAN WALA,31.00938857,73.11765611
14585,11798,School,SCH,SCH11798,GGHS 451 GB,30.97761971,72.98761314
14586,11799,School,SCH,SCH11799,GGHS 455 GB,30.9166646,72.97567606
14587,11800,School,SCH,SCH11800,GGHS 492 GB,30.89480232,72.79366897
14588,11801,School,SCH,SCH11801,GGHS 514 GB,30.77828944,72.74120271
14589,11802,School,SCH,SCH11802,GGHS 541 GB,30.9271574,72.95636415
14590,11803,School,SCH,SCH11803,GGHS 543 GB,30.89832708,72.9331861
14591,11804,School,SCH,SCH11804,GGHS 549 GB,30.84659511,72.89811356
14592,11805,School,SCH,SCH11805,GGHS 550 GB,30.83412261,72.87682052
14593,11806,School,SCH,SCH11806,GGHS CHAK 393 GB TANDLIANWALA,31.02334678,73.06625426
14594,11807,School,SCH,SCH11807,GGHS CHAK NO 426 GB,31.08911918,73.16618897
14595,11808,School,SCH,SCH11808,GGHS CHAK NO 493 GB FSD,30.87825222,72.7843482
14596,11809,School,SCH,SCH11809,GGHS GARH FATEH SHAH FSD,30.86613014,73.02456289
14597,11810,School,SCH,SCH11810,GGHS JHAMRA,31.04428648,73.30941404
14598,11811,School,SCH,SCH11811,GGHS MC TANDLIANWALA,31.03394339,73.13306456
14599,11812,School,SCH,SCH11812,GGHS NO.2 TANDLIAN WALA,31.02997184,73.14046562
14600,11813,School,SCH,SCH11813,GGHS PINDI SHEIKH MUSA TANDLIANWALA,30.93745824,73.16529411
14601,11814,School,SCH,SCH11814,GGHSS CHAK NO 452 GB,30.93999666,72.99683159
14602,11815,School,SCH,SCH11815,GGHSS CHAK NO 509 GB,30.83358277,72.78605898
14603,11816,School,SCH,SCH11816,GHS 410/GB,31.02445576,73.09478226
14604,11817,School,SCH,SCH11817,GHS 423/GB,31.06233182,73.13867134
14605,11818,School,SCH,SCH11818,GHS CHAK 400 GB TANDLIANWALA FSD,30.97198054,73.05539447
14606,11819,School,SCH,SCH11819,GHS CHAK 449 GB TANDLIANWALA FSD,31.0016799,72.99880207
14607,11820,School,SCH,SCH11820,GHS CHAK 455 GB TANDLIANWALA FSD,30.915145,72.97808915
14608,11821,School,SCH,SCH11821,GHS CHAK 491 GB TANDLIANWLA,30.87131884,72.81766308
14609,11822,School,SCH,SCH11822,GHS CHAK 492 GB TANDLIANWALA FSD,30.88072203,72.80488359
14610,11823,School,SCH,SCH11823,GHS CHAK 505 GB TANDLIANWALA FSD,30.78032741,72.76389072
14611,11824,School,SCH,SCH11824,GHS CHAK 507 GB TANDLIANWALA,30.86283791,72.775509
14612,11825,School,SCH,SCH11825,GHS CHAK 508 GB TANDLIANWALA FSD,30.83948346,72.74527398
14613,11826,School,SCH,SCH11826,GHS CHAK 509 GB MAMUNKANJAN FSD,30.83472868,72.78867694
14614,11827,School,SCH,SCH11827,GHS CHAK 53/2 GB TANDLIANWALA,30.77331555,72.89600641
14615,11828,School,SCH,SCH11828,GHS CHAK 550 GB TANDLIANWALA FSD,30.83188534,72.8778398
14616,11829,School,SCH,SCH11829,GHS CHAK 615 GB TANDLIANWALA FSD,30.89611821,73.03847259
14617,11830,School,SCH,SCH11830,GHS CHAK NO. 402/GB TANDLIANWALA,30.95006883,73.07922006
14618,11831,School,SCH,SCH11831,GHS CHAK NO.429/GB,31.10056707,73.19277278
14619,11832,School,SCH,SCH11832,GHS CHAK NO.594/GB,31.07022309,73.21919486
14620,11833,School,SCH,SCH11833,GHS CHAK NO.603/GB,31.00339651,73.1888473
14621,11834,School,SCH,SCH11834,GHS DEGHADHI MEHR SHAHANA TANDLIANWALA,30.92370726,73.05913463
14622,11835,School,SCH,SCH11835,GHS JHAMRA TANDLIANWALA FSD,31.04347848,73.31008962
14623,11836,School,SCH,SCH11836,GHS KILLIAN WALA TANDLIANWALA FSD,30.82586313,72.92497405
14624,11837,School,SCH,SCH11837,GHS MC TANDLIANWALA,31.03625894,73.13957512
14625,11838,School,SCH,SCH11838,GHS MOZA HISOKAY,31.13798082,73.3687673
14626,11839,School,SCH,SCH11839,GHS NO.1 TANDLIANWALA,31.03525232,73.14074046
14627,11840,School,SCH,SCH11840,GHS PILOT GARH TANDLIANWALA FSD,30.85970251,73.03438918
14628,11841,School,SCH,SCH11841,GHS PINDI SHEIKH MUSA TANDLIANWALA,30.94296056,73.16437585
